filename,method,NL,TRUE_NE,ESTI_NE,FN,FP,RF,factor
3_-3-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,901,898,898,283,283,0.315145,-3
3_-3-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,279,279,0.31069,-3
3_-4-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,901,898,898,468,468,0.521158,-4
3_-4-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,468,468,0.521158,-4
3_-4-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,500,500,0.556793,-4
3_-4-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,476,476,0.530067,-4
3_-4-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,459,459,0.511136,-4
3_-4-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,901,898,898,471,471,0.524499,-4
3_-4-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,452,452,0.503341,-4
3_-4-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,459,459,0.511136,-4
3_-4-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,901,898,898,472,472,0.525612,-4
3_-4-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,448,448,0.498886,-4
3_0-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,901,898,898,105,105,0.116927,0
3_0-tryfinal_fa1_hh1_TRUE.phy.treefile,iqtree,901,898,898,116,116,0.129176,0
3_0-tryfinal_fa1_hh2_TRUE.phy.treefile,iqtree,901,898,898,126,126,0.140312,0
3_0-tryfinal_fa1_hh3_TRUE.phy.treefile,iqtree,901,898,898,99,99,0.110245,0
3_0-tryfinal_fa1_hh4_TRUE.phy.treefile,iqtree,901,898,898,132,132,0.146993,0
3_0-tryfinal_fa1_ll0_TRUE.phy.treefile,iqtree,901,898,898,105,105,0.116927,0
3_0-tryfinal_fa1_ll1_TRUE.phy.treefile,iqtree,901,898,898,114,114,0.126949,0
3_0-tryfinal_fa1_ll2_TRUE.phy.treefile,iqtree,901,898,898,130,130,0.144766,0
3_0-tryfinal_fa1_ll3_TRUE.phy.treefile,iqtree,901,898,898,99,99,0.110245,0
3_0-tryfinal_fa1_ll4_TRUE.phy.treefile,iqtree,901,898,898,98,98,0.109131,0
3_1-tryfinal_fa1_hh0_TRUE.phy.treefile,iqtree,889,886,886,261,261,0.294582,1
